"규모별","산업별","항목","단위","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년",
"전규모(10인이상)","비금속 광물제품 제조업","현금급여총계[천원]","천원","2115.1","1889.20195","1945.35894","1628.99703","1264.60813","1303.3",
"전규모(10인이상)","비금속 광물제품 제조업","정액및초과[천원]","천원","1617.1","1475.23893","1469.26027","1312.41703","1026.67081","1097.1",
"전규모(10인이상)","비금속 광물제품 제조업","상여금등특별급여[천원]","천원","498","413.96303","476.09867","316.58","237.93733","206.2",
"전규모(10인이상)","비금속 광물제품 제조업","현금급여외 노동비용(계)[천원]","천원","769.2","762.76054","607.24278","576.69378","704.31697","779.1",
"전규모(10인이상)","비금속 광물제품 제조업","퇴직금등비용[천원]","천원","291.7","330.99152","224.10179","234.27682","386.95962","502.2",
"전규모(10인이상)","비금속 광물제품 제조업","현물지급비용[천원]","천원","6.2","6.16238","4.37569","4.0524","10.76031","2",
"전규모(10인이상)","비금속 광물제품 제조업","법정복리비[천원]","천원","221","193.72283","178.05498","144.9555","146.22003","118.9",
"전규모(10인이상)","비금속 광물제품 제조업","법정외복리비[천원]","천원","210.3","195.84937","171.43143","170.07889","139.02179","134.7",
"전규모(10인이상)","비금속 광물제품 제조업","모집비[천원]","천원","1.1",".7517",".75602",".58635","1.47253",".2",
"전규모(10인이상)","비금속 광물제품 제조업","교육훈련비[천원]","천원","20.6","17.04966","13.46828","10.47824","9.81046","10.4",
"전규모(10인이상)","비금속 광물제품 제조업","기타노동비용[천원]","천원","18.3","18.23309","15.05459","12.26557","10.07223","10.7",
"전규모(10인이상)","제1차 금속산업","노동비용총액[천원]","천원","3306.6","2839.07264","2431.88984","5628.16521","2414.19646","2201.7",
"전규모(10인이상)","제1차 금속산업","현금급여총계[천원]","천원","2216.6","2047.43212","1758.59313","1746.18204","1683.09013","1549.2",
"전규모(10인이상)","제1차 금속산업","정액및초과[천원]","천원","1726.5","1631.63836","1387.33842","1341.09301","1243.04929","1223.5",
"전규모(10인이상)","제1차 금속산업","상여금등특별급여[천원]","천원","490.1","415.79376","371.25471","405.08903","440.04085","325.7",
"전규모(10인이상)","제1차 금속산업","현금급여외 노동비용(계)[천원]","천원","1090","791.64052","673.29671","3881.98317","731.10633","652.5",
"전규모(10인이상)","제1차 금속산업","퇴직금등비용[천원]","천원","202.5","149.92719","120.1234","3346.88284","189.77192","273.2",
"전규모(10인이상)","제1차 금속산업","현물지급비용[천원]","천원","2.8","1.1907",".54949",".68778","7.35751",".3",
"전규모(10인이상)","제1차 금속산업","법정복리비[천원]","천원","278.4","245.52948","226.60692","204.67225","176.06961","121",
"전규모(10인이상)","제1차 금속산업","법정외복리비[천원]","천원","517.2","312.05992","293.3974","268.15565","299.18806","198.8",
"전규모(10인이상)","제1차 금속산업","모집비[천원]","천원","1.4","1.14791",".97692","1.5141",".37964",".4",
"전규모(10인이상)","제1차 금속산업","교육훈련비[천원]","천원","59.4","49.3469","25.83698","38.66017","39.13977","41.5",
"전규모(10인이상)","제1차 금속산업","기타노동비용[천원]","천원","28.3","32.43842","5.8056","21.41038","19.19982","17.4",
"전규모(10인이상)","조립금속제품 제조업","노동비용총액[천원]","천원","2427.2","2253.122","2057.66497","1977.99742","1441.26497","1556.2",
"전규모(10인이상)","조립금속제품 제조업","현금급여총계[천원]","천원","1803","1701.21297","1595.78119","1505.49117","1026.90226","1114",
"전규모(10인이상)","조립금속제품 제조업","정액및초과[천원]","천원","1497.5","1406.50805","1257.94465","1198.71675","892.31053","1007",
"전규모(10인이상)","조립금속제품 제조업","상여금등특별급여[천원]","천원","305.5","294.70493","337.83654","306.77442","134.59173","107.1",
"전규모(10인이상)","조립금속제품 제조업","현금급여외 노동비용(계)[천원]","천원","624.2","551.90903","461.88378","472.50625","414.36272","442.2",
"전규모(10인이상)","조립금속제품 제조업","퇴직금등비용[천원]","천원","265.3","210.37944","163.69373","201.54967","192.2574","239.3",
"전규모(10인이상)","조립금속제품 제조업","현물지급비용[천원]","천원","3.2","6.24617","1.65502",".93461","3.53495","1.3",
"전규모(10인이상)","조립금속제품 제조업","법정복리비[천원]","천원","176.4","162.65852","152.76725","130.18427","109.39441","84.1",
"전규모(10인이상)","조립금속제품 제조업","법정외복리비[천원]","천원","154.8","151.95584","127.87518","117.29352","95.87605","105.7",
"전규모(10인이상)","조립금속제품 제조업","모집비[천원]","천원","1.5","1.71073",".97682","5.94087","1.62033","1",
"전규모(10인이상)","조립금속제품 제조업","교육훈련비[천원]","천원","15.6","11.82538","9.43293","11.11352","8.99597","9",
"전규모(10인이상)","조립금속제품 제조업","기타노동비용[천원]","천원","7.5","7.13294","5.48285","5.48978","2.68361","1.8",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","노동비용총액[천원]","천원","2949","2969.04233","2638.71776","2423.81935","2166.75812","1878.2",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","현금급여총계[천원]","천원","1977.7","1807.18813","1784.71958","1647.30873","1505.50672","1299.3",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","정액및초과[천원]","천원","1569.7","1456.61759","1353.0076","1287.41962","1145.69681","1092",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","상여금등특별급여[천원]","천원","408","350.57054","431.71199","359.88911","359.80991","207.3",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","현금급여외 노동비용(계)[천원]","천원","971.3","1161.8542","853.99817","776.51062","661.2514","578.9",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","퇴직금등비용[천원]","천원","386","647.31703","406.24489","361.41115","347.49998","327.5",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","현물지급비용[천원]","천원","1","1.1495","1.26367",".70088",".9299",".7",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","법정복리비[천원]","천원","236.3","205.71904","184.30446","167.12756","156.31765","109.3",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","법정외복리비[천원]","천원","241.5","226.74997","195.52754","191.44615","114.66712","120.4",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","모집비[천원]","천원","2.3","1.9101","1.79393",".83212",".14629",".3",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","교육훈련비[천원]","천원","98.6","74.80731","61.57442","51.22172","31.85731","17.1",
"전규모(10인이상)","달리 분류되지 않은 기계 및 장비 제조업","기타노동비용[천원]","천원","5.7","4.20127","3.28927","3.77103","9.83315","3.6",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","노동비용총액[천원]","천원","2671.9","2331.99503","2273.83859","2493.33184","1752.49264","1671.8",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","현금급여총계[천원]","천원","1972.9","1817.59582","1729.24885","1789.64834","1274.11092","1193.6",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","정액및초과[천원]","천원","1563","1484.12431","1282.42141","1259.29116","1113.95605","962.1",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","상여금등특별급여[천원]","천원","409.9","333.4715","446.82745","530.35718","160.15487","231.6",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","현금급여외 노동비용(계)[천원]","천원","699","514.39922","544.58974","703.6835","478.38171","478.1",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","퇴직금등비용[천원]","천원","377.7","235.86839","274.80233","262.52555","234.50999","247.7",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","현물지급비용[천원]","천원",".5",".37609",".22529",".01959","10.06653","0",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","법정복리비[천원]","천원","175.7","154.07204","135.5532","134.55148","115.88184","81.6",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","법정외복리비[천원]","천원","115.5","101.09035","95.01443","226.5417","88.63747","82.9",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","모집비[천원]","천원","1.7","1.50176","1.63622","6.55499","1.11733",".4",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","교육훈련비[천원]","천원","21.4","17.25328","22.04558","24.79189","25.23645","32.1",
"전규모(10인이상)","사무, 계산 및 회계용 기계 제조업","기타노동비용[천원]","천원","6.5","4.2373","15.31269","48.69829","2.93209","33.4",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","노동비용총액[천원]","천원","2861.4","2757.52538","2097.31614","1961.90855","2015.85087","1636.7",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현금급여총계[천원]","천원","1903","1739.61927","1323.62051","1347.28435","1281.02034","1144",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","정액및초과[천원]","천원","1491.7","1371.5975","1124.29407","1098.39163","1122.15336","951.2",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","상여금등특별급여[천원]","천원","411.3","368.02177","199.32645","248.89272","158.86698","192.8",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현금급여외 노동비용(계)[천원]","천원","958.3","1017.90611","773.69563","614.6242","734.83053","492.6",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","퇴직금등비용[천원]","천원","499.4","500.79131","393.33668","278.02862","409.4094","223.1",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현물지급비용[천원]","천원","4.6","3.24075","3.26999","2.50463","15.72094","8.7",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","법정복리비[천원]","천원","198.8","186.18983","156.98035","129.53283","111.18406","93.4",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","법정외복리비[천원]","천원","178.7","168.88628","171.24895","150.03177","150.09235","134.7",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","모집비[천원]","천원","8.4","4.32589","3.04881","5.18169","2.29691","1.3",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","교육훈련비[천원]","천원","63.5","149.80307","37.16751","40.79727","37.90504","26.2",
"전규모(10인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","기타노동비용[천원]","천원","4.9","4.66899","8.64334","8.5474","8.22183","5.1",
"전규모(10인이상)","영상, 음향 및 통신장비 제조업","노동비용총액[천원]","천원","2895.4","2637.81566","2242.19712","2157.28828","2008.18997","2324.9",
"전규모(10인이상)","영상, 음향 및 통신장비 제조업","현금급여총계[천원]","천원","2163.7","2009.37349","1671.88799","1583.26342","1451.38974","1369.2",
"전규모(10인이상)","영상, 음향 및 통신장비 제조업","정액및초과[천원]","천원","1623.6","1538.32427","1260.56219","1228.16165","1133.29991","1016.6",
"전규모(10인이상)","영상, 음향 및 통신장비 제조업","상여금등특별급여[천원]","천원","540.1","471.04923","411.32579","355.10177","318.08983","352.6",
"전규모(10인이상)","영상, 음향 및 통신장비 제조업","현금급여외 노동비용(계)[천원]","천원","731.7","628.44217","570.30914","574.02486","556.80023","955.7",
