"규모별","산업별","항목","단위","1997 년","1996 년","1995 년","1994 년",
"3규모(300~499인)","광 업(10-14)","현금급여외 노동비용(계)[천원]","천원","396.4","421.1","366.7","648.3",
"3규모(300~499인)","광 업(10-14)","퇴직금등비용[천원]","천원","166.4","144.5","168.9","225.1",
"3규모(300~499인)","광 업(10-14)","현물지급비용[천원]","천원","0","0","0","9.7",
"3규모(300~499인)","광 업(10-14)","법정복리비[천원]","천원","92.8","136.3","71.8","336",
"3규모(300~499인)","광 업(10-14)","법정외복리비[천원]","천원","133.8","116.4","102.3","66.1",
"3규모(300~499인)","광 업(10-14)","모집비[천원]","천원","1.5","0",".1",".4",
"3규모(300~499인)","광 업(10-14)","교육훈련비[천원]","천원","1.9","8.8","5.5","8.5",
"3규모(300~499인)","광 업(10-14)","기타노동비용[천원]","천원","0","15.2","18.1","2.5",
"3규모(300~499인)","제 조 업(15-37)","노동비용총액[천원]","천원","1553.4","1351.5","1225.5","1181.3",
"3규모(300~499인)","제 조 업(15-37)","현금급여총계[천원]","천원","1131.6","1047.4","942.4","888.7",
"3규모(300~499인)","제 조 업(15-37)","정액및초과[천원]","천원","905.2","841.7","761","710.7",
"3규모(300~499인)","제 조 업(15-37)","상여금등특별급여[천원]","천원","226.4","205.7","181.4","187.3",
"3규모(300~499인)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","421.8","304.1","283.1","292.7",
"3규모(300~499인)","제 조 업(15-37)","퇴직금등비용[천원]","천원","222.6","119","125.1","138.3",
"3규모(300~499인)","제 조 업(15-37)","현물지급비용[천원]","천원","2.9","1.7","1.6","1.1",
"3규모(300~499인)","제 조 업(15-37)","법정복리비[천원]","천원","72","66.1","51.1","47.2",
"3규모(300~499인)","제 조 업(15-37)","법정외복리비[천원]","천원","108.2","100.4","88.4","88.6",
"3규모(300~499인)","제 조 업(15-37)","모집비[천원]","천원","1.2","1.2","1.9","2.2",
"3규모(300~499인)","제 조 업(15-37)","교육훈련비[천원]","천원","10.5","8.8","9","10.1",
"3규모(300~499인)","제 조 업(15-37)","기타노동비용[천원]","천원","4.5","6.8","6","5.3",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","3047.3","3381.3","2815.3","2663.4",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","2265.7","2093.4","1701","1519.8",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","1295.7","1295.4","1311.5","1145.6",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","970.1","798","389.5","374.2",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","781.6","1287.9","1114.3","1143.6",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","330.7","890.4","817.3","996.2",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원","0","0","3.8","8.8",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","120.9","88.7","59.4","51.3",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","290.5","285.3","221.6","72.6",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","모집비[천원]","천원","0","0","4.1","5.7",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","39.5","23.5","3.9","6.4",
"3규모(300~499인)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","0","0","4.2","2.6",
"3규모(300~499인)","건설업(45)","노동비용총액[천원]","천원","1937.3","1749.2","1922.2","2354",
"3규모(300~499인)","건설업(45)","현금급여총계[천원]","천원","1315","1267.7","1432.7","1589.1",
"3규모(300~499인)","건설업(45)","정액및초과[천원]","천원","1075.2","1047.5","1151.6","1125.7",
"3규모(300~499인)","건설업(45)","상여금등특별급여[천원]","천원","239.8","220.2","281.1","458.8",
"3규모(300~499인)","건설업(45)","현금급여외 노동비용(계)[천원]","천원","622.3","481.5","489.5","764.9",
"3규모(300~499인)","건설업(45)","퇴직금등비용[천원]","천원","206.3","154.2","98","363.2",
"3규모(300~499인)","건설업(45)","현물지급비용[천원]","천원","0","0","0","3.3",
"3규모(300~499인)","건설업(45)","법정복리비[천원]","천원","310.9","181.6","244.5","228.1",
"3규모(300~499인)","건설업(45)","법정외복리비[천원]","천원","62.4","91.5","50.5","79.1",
"3규모(300~499인)","건설업(45)","모집비[천원]","천원","6.3","3.4","7.2","27.1",
"3규모(300~499인)","건설업(45)","교육훈련비[천원]","천원","30.1","45.2","76.3","55",
"3규모(300~499인)","건설업(45)","기타노동비용[천원]","천원","6.3","5.7","13","9",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","노동비용총액[천원]","천원","1752.5","1706.6","1545","1302.5",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","현금급여총계[천원]","천원","1392.5","1305.8","1203.1","1005.3",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","정액및초과[천원]","천원","1070.1","992.6","955.9","806.3",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","상여금등특별급여[천원]","천원","322.4","313.2","247.2","211.6",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","현금급여외 노동비용(계)[천원]","천원","360","400.8","341.9","297.1",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","퇴직금등비용[천원]","천원","119.9","150.7","132.9","112",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","현물지급비용[천원]","천원","3.1","7.6",".5","0",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","법정복리비[천원]","천원","78.7","57.7","49.6","45.9",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","법정외복리비[천원]","천원","113.7","105.5","124.8","101.8",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","모집비[천원]","천원","2.3","21.9","3.4","4.4",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","교육훈련비[천원]","천원","19.8","27.7","22.3","22.4",
"3규모(300~499인)","도,소매 및 소비자용품 수리업(50-52)","기타노동비용[천원]","천원","22.5","29.6","8.4","10.6",
"3규모(300~499인)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","1507.8","1199.5","1320.6","808.1",
"3규모(300~499인)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","1187","970.3","919","628.3",
"3규모(300~499인)","숙박 및 음식점업(55)","정액및초과[천원]","천원","968.4","812","764.5","550.7",
"3규모(300~499인)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","218.5","158.3","154.5","89.9",
"3규모(300~499인)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","320.9","229.1","401.6","179.7",
"3규모(300~499인)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","104.3","54.7","56.6","50.7",
"3규모(300~499인)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","0","13.5","0","0",
"3규모(300~499인)","숙박 및 음식점업(55)","법정복리비[천원]","천원","66","58.2","41.5","33.3",
"3규모(300~499인)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","130.4","78.3","78.3","75.9",
"3규모(300~499인)","숙박 및 음식점업(55)","모집비[천원]","천원",".2",".6",".4","2.8",
"3규모(300~499인)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","9.1","11.8","3.8","6.3",
"3규모(300~499인)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","10.9","12.1","221","10.7",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","노동비용총액[천원]","천원","1548.8","1119.8","1054.3","818.7",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","현금급여총계[천원]","천원","1124.2","839.1","841.2","636",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","정액및초과[천원]","천원","845.4","745.4","762.3","600.5",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","상여금등특별급여[천원]","천원","278.9","93.7","78.9","61.5",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","현금급여외 노동비용(계)[천원]","천원","424.6","280.7","213.1","182.7",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","퇴직금등비용[천원]","천원","161.4","94","89.4","70.2",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","현물지급비용[천원]","천원","1.5","4.7",".6","4.1",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","법정복리비[천원]","천원","85.3","60.4","57.9","49.8",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","법정외복리비[천원]","천원","153.1","68.5","60.6","54.9",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","모집비[천원]","천원","1.2","1.1",".2",".7",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","교육훈련비[천원]","천원","16.6",".9","1","1",
"3규모(300~499인)","운수, 창고 및 통신업(60-64)","기타노동비용[천원]","천원","5.5","51","3.4","2.1",
"3규모(300~499인)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","3924","2945.5","3206.5","2652.3",
"3규모(300~499인)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","2113.1","2392.8","2254.7","1874.2",
"3규모(300~499인)","금융 및 보험업(65-67)","정액및초과[천원]","천원","1331.1","1515.8","1439.5","1352.8",
"3규모(300~499인)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","782","877.1","815.2","535.4",
"3규모(300~499인)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","1810.8","552.7","951.8","778.1",
"3규모(300~499인)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","1384.1","139.7","416.9","190.2",
"3규모(300~499인)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","4.2","9.2","2","6.9",
"3규모(300~499인)","금융 및 보험업(65-67)","법정복리비[천원]","천원","108.1","87.3","74.6","47.7",
"3규모(300~499인)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","263.7","269.5","404.3","482",
"3규모(300~499인)","금융 및 보험업(65-67)","모집비[천원]","천원","1.1","2.7","3.1","3.8",
"3규모(300~499인)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","37.5","33.3","29.5","33",
"3규모(300~499인)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","12","11","21.4","14.4",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","노동비용총액[천원]","천원","1680.6","1907.5","1565.5","768.8",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","현금급여총계[천원]","천원","1370.5","1360.1","1358.1","670.5",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","정액및초과[천원]","천원","1030.4","1125.7","1048.5","530.2",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","상여금등특별급여[천원]","천원","340.1","234.4","309.6","140",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","현금급여외 노동비용(계)[천원]","천원","310.1","547.4","207.4","98.3",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","퇴직금등비용[천원]","천원","134.6","362.6","90.1","35.8",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","현물지급비용[천원]","천원","1.8",".2",".1","3.3",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","법정복리비[천원]","천원","72.7","63.7","48.5","20.1",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","법정외복리비[천원]","천원","77.3","90.5","46","26.2",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","모집비[천원]","천원","1.3","1.1",".7","1.8",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","교육훈련비[천원]","천원","13.6","22.1","18.8","6.1",
"3규모(300~499인)","부동산 및 사업서비스업(70-74)","기타노동비용[천원]","천원","8.7","7.2","3.2","5",
"3규모(300~499인)","교육 서비스업(80)","노동비용총액[천원]","천원","2156.8","2147","2176.5","1879.2",
"3규모(300~499인)","교육 서비스업(80)","현금급여총계[천원]","천원","2034.2","1829","1819.1","1615.5",
"3규모(300~499인)","교육 서비스업(80)","정액및초과[천원]","천원","1284.4","1456.3","1347.9","1224.1",
"3규모(300~499인)","교육 서비스업(80)","상여금등특별급여[천원]","천원","749.7","372.7","471.2","384.4",
"3규모(300~499인)","교육 서비스업(80)","현금급여외 노동비용(계)[천원]","천원","122.6","318","357.4","263.7",
"3규모(300~499인)","교육 서비스업(80)","퇴직금등비용[천원]","천원","2.7","6.8","75.1","135.8",
"3규모(300~499인)","교육 서비스업(80)","현물지급비용[천원]","천원","1.8","0","0","0",
"3규모(300~499인)","교육 서비스업(80)","법정복리비[천원]","천원","79.4","111.2","82.8","73",
"3규모(300~499인)","교육 서비스업(80)","법정외복리비[천원]","천원","29.6","176","152.9","31",
"3규모(300~499인)","교육 서비스업(80)","모집비[천원]","천원","1.3","14.3","28.1","15.4",
"3규모(300~499인)","교육 서비스업(80)","교육훈련비[천원]","천원","7.9","7.6","14.1","6.4",
"3규모(300~499인)","교육 서비스업(80)","기타노동비용[천원]","천원","0","2.1","4.4","2",
"3규모(300~499인)","보건 및 사회복지사업(85)","노동비용총액[천원]","천원","1894","1537","1395.7","1361.6",
"3규모(300~499인)","보건 및 사회복지사업(85)","현금급여총계[천원]","천원","1611.9","1258.4","1218.8","1064",
"3규모(300~499인)","보건 및 사회복지사업(85)","정액및초과[천원]","천원","1292.5","1116.3","1085.7","884.9",
"3규모(300~499인)","보건 및 사회복지사업(85)","상여금등특별급여[천원]","천원","319.5","142.1","133.1","173.5",
"3규모(300~499인)","보건 및 사회복지사업(85)","현금급여외 노동비용(계)[천원]","천원","282.1","278.6","176.9","297.6",
"3규모(300~499인)","보건 및 사회복지사업(85)","퇴직금등비용[천원]","천원","138.6","167.9","50.6","128.6",
"3규모(300~499인)","보건 및 사회복지사업(85)","현물지급비용[천원]","천원","0","0","0","0",
"3규모(300~499인)","보건 및 사회복지사업(85)","법정복리비[천원]","천원","66.6","60.6","56.3","35.2",
"3규모(300~499인)","보건 및 사회복지사업(85)","법정외복리비[천원]","천원","49.1","35.5","29.2","106.7",
"3규모(300~499인)","보건 및 사회복지사업(85)","모집비[천원]","천원",".6",".6","1.1",".9",
"3규모(300~499인)","보건 및 사회복지사업(85)","교육훈련비[천원]","천원","23.7","13.7","37.1","24.4",
"3규모(300~499인)","보건 및 사회복지사업(85)","기타노동비용[천원]","천원","3.4",".2","2.6","1.8",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","노동비용총액[천원]","천원","2106.2","1739.1","1946.1","1531",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여총계[천원]","천원","1559.2","1346.7","1395.8","939.2",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","정액및초과[천원]","천원","1123.7","908.9","1080.3","681.3",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","상여금등특별급여[천원]","천원","435.5","437.8","315.5","261.2",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여외 노동비용(계)[천원]","천원","547","392.4","550.3","591.8",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","퇴직금등비용[천원]","천원","179.2","185.7","290.6","402.7",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","현물지급비용[천원]","천원","20.7","0","2.1","0",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","법정복리비[천원]","천원","98","67","74.9","47.1",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","법정외복리비[천원]","천원","208.5","123.4","143","122.5",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","모집비[천원]","천원",".7",".8","3.8",".5",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","교육훈련비[천원]","천원","21.5","14.3","33.7","17.1",
"3규모(300~499인)","기타 공공, 사회 및 개인서비스업(90-93)","기타노동비용[천원]","천원","18.3","1.2","2.2","2",
"4규모(500~999인)","전산업","노동비용총액[천원]","천원","1852.5","1716.6","1496","1402.2",
"4규모(500~999인)","전산업","현금급여총계[천원]","천원","1363.4","1338.6","1184.3","1086.5",
"4규모(500~999인)","전산업","정액및초과[천원]","천원","1029.2","1002.8","904.9","844.6",
"4규모(500~999인)","전산업","상여금등특별급여[천원]","천원","334.2","335.8","279.7","249.2",
"4규모(500~999인)","전산업","현금급여외 노동비용(계)[천원]","천원","489.1","378","311.7","315.7",
"4규모(500~999인)","전산업","퇴직금등비용[천원]","천원","224","145.4","113.8","126.6",
"4규모(500~999인)","전산업","현물지급비용[천원]","천원","4.1","3.3",".8","2.2",
"4규모(500~999인)","전산업","법정복리비[천원]","천원","101.6","83.9","62","54.5",
"4규모(500~999인)","전산업","법정외복리비[천원]","천원","122.6","112.5","105.1","108.1",
"4규모(500~999인)","전산업","모집비[천원]","천원","3.5","2.3","2.4","1.9",
"4규모(500~999인)","전산업","교육훈련비[천원]","천원","25.6","23.1","17.2","16.6",
"4규모(500~999인)","전산업","기타노동비용[천원]","천원","7.6","7.4","10.4","5.8",
"4규모(500~999인)","광 업(10-14)","노동비용총액[천원]","천원","2729.5","2196.2","1927.6","2183.8",
"4규모(500~999인)","광 업(10-14)","현금급여총계[천원]","천원","1678.8","1458.2","1405","1231.9",
"4규모(500~999인)","광 업(10-14)","정액및초과[천원]","천원","1064.5","1090.3","1066.3","883",
"4규모(500~999인)","광 업(10-14)","상여금등특별급여[천원]","천원","614.4","367.9","338.7","321.8",
"4규모(500~999인)","광 업(10-14)","현금급여외 노동비용(계)[천원]","천원","1050.6","738","522.6","951.9",
"4규모(500~999인)","광 업(10-14)","퇴직금등비용[천원]","천원","446.5","166.4","95.9","266.8",
"4규모(500~999인)","광 업(10-14)","현물지급비용[천원]","천원","6.7","7.6","1.1","21.3",
"4규모(500~999인)","광 업(10-14)","법정복리비[천원]","천원","498.4","468","330.4","618.7",
"4규모(500~999인)","광 업(10-14)","법정외복리비[천원]","천원","77.2","79","85.9","36.2",
"4규모(500~999인)","광 업(10-14)","모집비[천원]","천원","3.8","8.1",".3",".4",
"4규모(500~999인)","광 업(10-14)","교육훈련비[천원]","천원","4.1","5.4","5.5","7.1",
"4규모(500~999인)","광 업(10-14)","기타노동비용[천원]","천원","14","3.5","3.5","1.4",
"4규모(500~999인)","제 조 업(15-37)","노동비용총액[천원]","천원","1614","1480.2","1315.5","1247.1",
"4규모(500~999인)","제 조 업(15-37)","현금급여총계[천원]","천원","1185","1133.1","974.6","915.9",
"4규모(500~999인)","제 조 업(15-37)","정액및초과[천원]","천원","939.4","873.9","761.6","723.5",
"4규모(500~999인)","제 조 업(15-37)","상여금등특별급여[천원]","천원","245.6","259.2","213","200",
"4규모(500~999인)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","429","347.1","340.9","331.2",
"4규모(500~999인)","제 조 업(15-37)","퇴직금등비용[천원]","천원","214.5","119.5","151.8","162.7",
"4규모(500~999인)","제 조 업(15-37)","현물지급비용[천원]","천원","1.6","2.1",".7","2.6",
"4규모(500~999인)","제 조 업(15-37)","법정복리비[천원]","천원","77.6","74.7","55.8","47",
"4규모(500~999인)","제 조 업(15-37)","법정외복리비[천원]","천원","106.1","120","103","96.5",
"4규모(500~999인)","제 조 업(15-37)","모집비[천원]","천원","2.4","3","2.7","2.5",
"4규모(500~999인)","제 조 업(15-37)","교육훈련비[천원]","천원","18.1","20.2","16.6","14.5",
"4규모(500~999인)","제 조 업(15-37)","기타노동비용[천원]","천원","8.7","7.8","10.3","5.5",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","2814.8","2655.3","2380.1","1783.6",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","2234.3","1942.2","1664.8","1328.9",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","1277.8","1230.3","1209.3","1014.7",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","956.5","712","455.5","316.3",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","580.4","713.1","715.3","454.7",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","155","180.6","139.5","66.4",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원","0","0","0","0",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","81.9","78.1","82.9","51.1",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","292.5","385.1","440.1","286.5",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","모집비[천원]","천원","5.9","6.9","4.8","9.1",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","26.7","35.4","29","30.2",
"4규모(500~999인)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","18.4","27","19","11.4",
"4규모(500~999인)","건설업(45)","노동비용총액[천원]","천원","2316.6","2442.9","1733.9","1708.3",
"4규모(500~999인)","건설업(45)","현금급여총계[천원]","천원","1575.8","1944.5","1320.8","1216.7",
"4규모(500~999인)","건설업(45)","정액및초과[천원]","천원","1240.9","1580.3","1057.3","957.6",
"4규모(500~999인)","건설업(45)","상여금등특별급여[천원]","천원","334.8","364.2","263.5","261",
"4규모(500~999인)","건설업(45)","현금급여외 노동비용(계)[천원]","천원","740.9","498.4","413.1","491.7",
"4규모(500~999인)","건설업(45)","퇴직금등비용[천원]","천원","241.2","92.7","114.5","139",
"4규모(500~999인)","건설업(45)","현물지급비용[천원]","천원",".9","4","2.1","1.5",
"4규모(500~999인)","건설업(45)","법정복리비[천원]","천원","348.6","218.5","149.1","97.6",
"4규모(500~999인)","건설업(45)","법정외복리비[천원]","천원","86.1","81.3","79.9","223.6",
"4규모(500~999인)","건설업(45)","모집비[천원]","천원","2.5","1.9","3.9","1.4",
"4규모(500~999인)","건설업(45)","교육훈련비[천원]","천원","51","92.1","55.4","22.7",
"4규모(500~999인)","건설업(45)","기타노동비용[천원]","천원","10.6","7.9","8.2","5.8",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","노동비용총액[천원]","천원","1972.2","1365.5","1233.1","1379.5",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","현금급여총계[천원]","천원","1525.8","1057.2","971.7","1153.9",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","정액및초과[천원]","천원","1186.8","854.1","803","892.3",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","상여금등특별급여[천원]","천원","338.9","203.1","168.7","269.6",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","현금급여외 노동비용(계)[천원]","천원","446.4","308.3","261.4","225.7",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","퇴직금등비용[천원]","천원","132.6","170.4","103.8","72.3",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","현물지급비용[천원]","천원","3.8",".3","0","4",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","법정복리비[천원]","천원","86.6","60.6","39.5","38.8",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","법정외복리비[천원]","천원","153.2","62.4","90.6","74.3",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","모집비[천원]","천원","3.7","2","1.4","1.3",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","교육훈련비[천원]","천원","64.2","9.4","12.7","25.8",
"4규모(500~999인)","도,소매 및 소비자용품 수리업(50-52)","기타노동비용[천원]","천원","2.2","3.2","13.4","9.3",
"4규모(500~999인)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","1370.1","1446.1","1263.8","1174.7",
"4규모(500~999인)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","1042","1148.6","985.5","894.6",
"4규모(500~999인)","숙박 및 음식점업(55)","정액및초과[천원]","천원","782.6","899.5","748.1","676.1",
"4규모(500~999인)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","259.4","249.1","237.4","204.7",
"4규모(500~999인)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","328.1","297.6","278.3","280.1",
"4규모(500~999인)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","99.8","91.3","67.9","89.6",
"4규모(500~999인)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","7.6","0",".6","1.5",
"4규모(500~999인)","숙박 및 음식점업(55)","법정복리비[천원]","천원","67.9","57.7","50.6","61",
"4규모(500~999인)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","130.7","119.2","132.8","109.1",
"4규모(500~999인)","숙박 및 음식점업(55)","모집비[천원]","천원","3",".5",".8","1.4",
"4규모(500~999인)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","14.9","18.8","15.2","10.9",
"4규모(500~999인)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","4.3","10.1","10.4","6.5",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","노동비용총액[천원]","천원","1694.6","1294.7","1083.5","873.2",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","현금급여총계[천원]","천원","1217.4","929.7","842.6","690.2",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","정액및초과[천원]","천원","912.2","833.1","769.1","648.2",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","상여금등특별급여[천원]","천원","305.1","96.6","73.5","69",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","현금급여외 노동비용(계)[천원]","천원","477.2","365","240.9","182.9",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","퇴직금등비용[천원]","천원","150.9","177.3","80.6","63.8",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","현물지급비용[천원]","천원","1","8.2",".5","0",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","법정복리비[천원]","천원","99.8","66.5","49.4","43.3",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","법정외복리비[천원]","천원","181.1","106.5","101.6","71.9",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","모집비[천원]","천원","9.3",".3",".2",".3",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","교육훈련비[천원]","천원","30.4","2.2","4","2.1",
"4규모(500~999인)","운수, 창고 및 통신업(60-64)","기타노동비용[천원]","천원","4.5","4.1","4.6","1.5",
"4규모(500~999인)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","3210.9","2917.9","2526.8","2191.8",
"4규모(500~999인)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","1931","2248.7","2172.2","1841",
"4규모(500~999인)","금융 및 보험업(65-67)","정액및초과[천원]","천원","1304.4","1511.1","1476.3","1301.2",
"4규모(500~999인)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","626.6","737.5","695.9","549.1",
"4규모(500~999인)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","1279.9","669.2","354.6","350.9",
"4규모(500~999인)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","959.9","341.6","84.6","75.7",
"4규모(500~999인)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","0","5.5",".9","2.9",
"4규모(500~999인)","금융 및 보험업(65-67)","법정복리비[천원]","천원","91","81.4","65.9","45.4",
"4규모(500~999인)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","175","167.1","138.1","170.8",
"4규모(500~999인)","금융 및 보험업(65-67)","모집비[천원]","천원",".4","1.1","4.4","1.9",
"4규모(500~999인)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","45.2","56.9","39.1","38.2",
