"기업규모별","산업분류별","항목","단위","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년",
"상용근로자 30인 이상","창고및운송관련서비스업","교육훈련비용[천원]","천원","10.5","14","13.8","18.2","17.1","13.8","4.7","5","3.7","14.5","11.4",
"상용근로자 30인 이상","창고및운송관련서비스업","기타노동비용[천원]","천원","","","","-","-","-","7.4","2.6","3.2","1.2","1.6",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","노동비용총액[천원]","천원","3375.3","3221.8","3238.1","3145.1","3137.3","3013.3","2855.2","2930.8","2785.2","2685.9","2669.6",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","직접노동비용(계)[천원]","천원","2746.7","2673.2","2586.2","2482.2","2484.4","2324.1","2129.3","2114.2","2139","2086.9","2068.5",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","정액 및 초과급여[천원]","천원","2327.3","2260.7","2151.3","2057.6","1970.4","1836.7","1741.7","1716.3","1759.9","1712.5","1707.8",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","상여금 및 성과금[천원]","천원","419.4","412.5","434.9","424.5","513.9","487.4","387.7","397.9","379.1","374.4","360.7",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","간접노동비용(계)[천원]","천원","628.7","548.6","651.9","663","652.9","689.2","725.9","816.5","646.2","599","601",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","퇴직급여 등의 비용[천원]","천원","264.4","221.6","263.6","263.2","265.1","294.8","366.7","455.9","289.3","274.9","283.6",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","현물지급비용[천원]","천원","","","","-","-","-","17.5","12.4","3.3","2.4","1.3",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","법정노동비용[천원]","천원","229.5","207.3","222.6","227.3","225","220.2","184.4","180.8","176.2","174","169.6",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","법정외 복지비용[천원]","천원","117.7","103","146.6","153.9","143.6","149.6","133.4","139.3","139.7","121.6","122.4",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","채용관련비용(모집비)[천원]","천원","4.6","3.2","3.2","3","3.5","6.8","3","3.2","2.8","2.5","3.4",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","교육훈련비용[천원]","천원","12.4","13.5","16","15.6","15.7","17.8","18","20.5","29.8","21.9","18.5",
"상용근로자 30인 이상","I. 숙박및음식점업(55~56)","기타노동비용[천원]","천원","","","","-","-","-","2.8","4.4","5.1","1.7","2.2",
"상용근로자 30인 이상","숙박업","노동비용총액[천원]","천원","4399.2","4424.1","4266.9","3958.1","3907.1","4140.2","4340","4244.6","3907.5","3496.4","3291",
"상용근로자 30인 이상","숙박업","직접노동비용(계)[천원]","천원","3349.6","3403.3","3309.3","3079.9","3093.7","3044.2","3149.7","2996.6","2855.4","2650.2","2482.9",
"상용근로자 30인 이상","숙박업","정액 및 초과급여[천원]","천원","2693.2","2613.8","2478.1","2349.7","2288","2229.4","2382.8","2281.5","2258.1","2099","1957.5",
"상용근로자 30인 이상","숙박업","상여금 및 성과금[천원]","천원","656.4","789.5","831.2","730.2","805.7","814.7","766.9","715.1","597.3","551.2","525.4",
"상용근로자 30인 이상","숙박업","간접노동비용(계)[천원]","천원","1049.6","1020.8","957.6","878.2","813.4","1096","1190.3","1247.9","1052.1","846.2","808.1",
"상용근로자 30인 이상","숙박업","퇴직급여 등의 비용[천원]","천원","405.5","412.8","357.1","342","297.4","471.6","642.6","689.2","460.3","400.7","400.2",
"상용근로자 30인 이상","숙박업","현물지급비용[천원]","천원","","","","-","-","-","12.7","6","3.2","1.4",".8",
"상용근로자 30인 이상","숙박업","법정노동비용[천원]","천원","319.6","307.1","298.7","276.6","262.2","292","254.3","251.3","247.5","219.3","211.9",
"상용근로자 30인 이상","숙박업","법정외 복지비용[천원]","천원","289","269.8","272.3","231.3","225.8","291.1","252.8","256.7","266.6","190.8","166.6",
"상용근로자 30인 이상","숙박업","채용관련비용(모집비)[천원]","천원","11.6","3.5","5.4","3.3","3.2","5.1","2.3","3.1","2.4","2.8","3.6",
"상용근로자 30인 이상","숙박업","교육훈련비용[천원]","천원","23.9","27.6","24.1","25","24.8","36.4","23.2","32.4","60.1","29.3","23",
"상용근로자 30인 이상","숙박업","기타노동비용[천원]","천원","","","","-","-","-","2.4","9.3","12","1.9","2",
"상용근로자 30인 이상","음식점및주점업","노동비용총액[천원]","천원","3060.9","2939.3","2877","2700.9","2659.6","2428.7","2229.9","2287.7","2139.1","1973.8","2085.5",
"상용근로자 30인 이상","음식점및주점업","직접노동비용(계)[천원]","천원","2561.5","2501.6","2332.4","2155.5","2106.2","1950.5","1699.6","1682.3","1726.5","1591.9","1679",
"상용근로자 30인 이상","음식점및주점업","정액 및 초과급여[천원]","천원","2214.9","2177.7","2036.6","1898","1773.3","1632.9","1471.7","1439.7","1473","1372.8","1473.1",
"상용근로자 30인 이상","음식점및주점업","상여금 및 성과금[천원]","천원","346.6","324","295.8","257.5","332.9","317.6","228","242.6","253.5","219","206",
"상용근로자 30인 이상","음식점및주점업","간접노동비용(계)[천원]","천원","499.4","437.7","544.6","545.3","553.4","478.2","530.3","605.4","412.5","381.9","406.4",
"상용근로자 30인 이상","음식점및주점업","퇴직급여 등의 비용[천원]","천원","221.1","176.7","230.8","220.1","245.1","203.1","250.5","341.7","190.9","164.4","174.1",
"상용근로자 30인 이상","음식점및주점업","현물지급비용[천원]","천원","","","","-","-","-","19.5","15.6","3.3","3.2","1.8",
"상용근로자 30인 이상","음식점및주점업","법정노동비용[천원]","천원","201.8","183.8","195.9","200.3","202","183","155","146.3","135.1","134.2","129.8",
"상용근로자 30인 이상","음식점및주점업","법정외 복지비용[천원]","천원","65.2","63.8","102.4","111.7","92.6","76.2","83.1","81.8","66.7","60.9","80.9",
"상용근로자 30인 이상","음식점및주점업","채용관련비용(모집비)[천원]","천원","2.5","3.1","2.4","2.8","3.6","7.7","3.3","3.2","3","2.3","3.2",
"상용근로자 30인 이상","음식점및주점업","교육훈련비용[천원]","천원","8.8","10.1","13.1","10.5","10","8.2","15.9","14.7","12.4","15.5","14.2",
"상용근로자 30인 이상","음식점및주점업","기타노동비용[천원]","천원","","","","-","-","-","3","2","1.2","1.4","2.4",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","노동비용총액[천원]","천원","5906.4","5730.1","5528.4","5481.5","5434.7","5426.9","5150","4802.8","4467.9","4158.7","4156.6",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","직접노동비용(계)[천원]","천원","4719.1","4618.6","4504.2","4451.5","4330.9","4238.4","4065.3","3841","3641.2","3376.8","3345.4",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","정액 및 초과급여[천원]","천원","3996.8","3909.4","3824.3","3813.7","3691.1","3574.7","3343.5","3161.8","3066.5","2846.1","2840.1",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","상여금 및 성과금[천원]","천원","722.2","709.3","679.9","637.8","639.9","663.7","721.8","679.2","574.7","530.6","505.3",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","간접노동비용(계)[천원]","천원","1187.4","1111.5","1024.1","1030","1103.8","1188.4","1084.7","961.9","826.7","782","811.2",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","퇴직급여 등의 비용[천원]","천원","470.8","424.2","402.5","382","433.6","513.8","469.9","417.6","344.4","325.2","326",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","현물지급비용[천원]","천원","","","","-","-","-","1.2","1.9",".9","1.6",".9",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","법정노동비용[천원]","천원","415.3","390.8","360.8","369.5","366","357.3","325.8","290.6","277.8","262.1","257.4",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","법정외 복지비용[천원]","천원","243.8","234","200.5","217.1","232","245","218.5","189.9","143.2","141.1","157.8",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","채용관련비용(모집비)[천원]","천원","8.8","10.2","9.4","8.1","9.2","9.2","6.9","7.3","9.2","4.9","6.9",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","교육훈련비용[천원]","천원","48.6","52.3","51","53.3","63","63.1","50.8","47.1","42.1","38.3","52.3",
"상용근로자 30인 이상","J. 출판,영상,방송통신및정보서비스업(58~63)","기타노동비용[천원]","천원","","","","-","-","-","11.7","7.6","9","8.9","10",
"상용근로자 30인 이상","출판업","노동비용총액[천원]","천원","5237","4982.9","4803.9","4984.1","4884.6","4851.6","4256","4033.1","3644.2","3466","3317.1",
"상용근로자 30인 이상","출판업","직접노동비용(계)[천원]","천원","4248.9","4089.5","3942","4084.7","3893.7","3812.9","3448.5","3331.5","2988.4","2869.7","2753.7",
"상용근로자 30인 이상","출판업","정액 및 초과급여[천원]","천원","3804.6","3686.7","3468.8","3606.9","3457.8","3349.3","2975.4","2818.3","2663.4","2526.4","2473.8",
"상용근로자 30인 이상","출판업","상여금 및 성과금[천원]","천원","444.3","402.8","473.2","477.8","435.9","463.6","473.1","513.3","325","343.3","279.9",
"상용근로자 30인 이상","출판업","간접노동비용(계)[천원]","천원","988.1","893.4","861.9","899.4","991","1038.7","807.6","701.6","655.8","596.3","563.4",
"상용근로자 30인 이상","출판업","퇴직급여 등의 비용[천원]","천원","445.3","384.2","400.7","332.3","446.9","497.5","362.7","323","274.6","267.2","238.8",
"상용근로자 30인 이상","출판업","현물지급비용[천원]","천원","","","","-","-","-",".8",".7","1.1","2","1.2",
"상용근로자 30인 이상","출판업","법정노동비용[천원]","천원","370","339.6","313","341.6","331.3","316.3","276.1","244.7","233.9","217.8","213.9",
"상용근로자 30인 이상","출판업","법정외 복지비용[천원]","천원","147.1","143.6","115.1","186.8","172.5","163.9","124","111.2","116.2","94.8","82.6",
"상용근로자 30인 이상","출판업","채용관련비용(모집비)[천원]","천원","6.7","9.8","9.6","6.3","6.6","10","4.9","3.3","10.1","1.8","3.9",
"상용근로자 30인 이상","출판업","교육훈련비용[천원]","천원","19","16.1","23.5","32.4","33.7","51.1","27.4","17.9","17.4","12","22.8",
"상용근로자 30인 이상","출판업","기타노동비용[천원]","천원","","","","-","-","-","11.6",".8","2.6",".8",".3",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","노동비용총액[천원]","천원","5299.1","4818.5","4693.7","4786.9","4577.5","4901.1","4531.6","4302.5","-","1887.2","2425",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","직접노동비용(계)[천원]","천원","4352.5","3971.1","3781.2","3904.8","3777.1","3989.2","3784.7","3511.4","-","1512.6","2033.3",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","정액 및 초과급여[천원]","천원","3912.7","3549","3330.7","3357.8","3228.1","3373.9","3497.7","3251","-","1512.6","2033.3",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","상여금 및 성과금[천원]","천원","439.8","422","450.5","547","549","615.2","287","260.4","-","0","0",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","간접노동비용(계)[천원]","천원","946.6","847.4","912.5","882.1","800.4","912","746.9","791.1","-","374.6","391.7",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","퇴직급여 등의 비용[천원]","천원","389.5","261.1","418.7","298.7","272.1","328.3","277.7","229","-","192","211.7",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","현물지급비용[천원]","천원","","","","-","-","-","2","7.5","-","0","0",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","법정노동비용[천원]","천원","330","306","308.2","346.3","333.5","407.1","257.2","249.6","-","182.7","179.9",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","법정외 복지비용[천원]","천원","203.3","254.5","165.3","182.9","146.9","132.9","145.5","169.7","-","0","0",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","채용관련비용(모집비)[천원]","천원","6.5","4.8","4.1","11.9","8.9","5.8","52.4","121.1","-","0","0",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","교육훈련비용[천원]","천원","17.3","21.1","16.1","42.1","39.1","37.7","12.1","14.1","-","0","0",
"상용근로자 30인 이상","영상·오디오기록물제작및배급업","기타노동비용[천원]","천원","","","","-","-","-","0","0","-","0","0",
"상용근로자 30인 이상","방송업","노동비용총액[천원]","천원","7264.5","6801.4","6874.5","6734.5","6523.5","7771.9","6997.8","7123.3","5307.5","5095.8","5256.6",
"상용근로자 30인 이상","방송업","직접노동비용(계)[천원]","천원","5647.4","5395.6","5465","5506.9","5335.9","5495.2","5464.2","5362.7","4243.5","4126.6","4198.8",
"상용근로자 30인 이상","방송업","정액 및 초과급여[천원]","천원","4473.8","4301.5","4347.3","4296.9","4167.8","4177.8","3851.3","3592.1","3350.7","3189.1","3214.9",
"상용근로자 30인 이상","방송업","상여금 및 성과금[천원]","천원","1173.7","1094.1","1117.7","1210","1168.1","1317.5","1612.9","1770.7","892.8","937.5","983.9",
"상용근로자 30인 이상","방송업","간접노동비용(계)[천원]","천원","1617","1405.8","1409.5","1227.6","1187.6","2276.7","1533.5","1760.6","1064","969.2","1057.8",
"상용근로자 30인 이상","방송업","퇴직급여 등의 비용[천원]","천원","614.9","562.4","513.6","493.7","484.1","1562.2","659.4","893.5","341","442.4","498.9",
"상용근로자 30인 이상","방송업","현물지급비용[천원]","천원","","","","-","-","-","1.8","2.9",".2","1.2",".9",
